episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,3.199847267112022,0.6830171580308825,0.17103660287507053,22.670044029829114,2.365843859702557,[22.670044029829114 2.365843859702557],0.0,False,True,0.7911962076586047,1,17.709159380834848,937.729,prepare,0.0,0
80,2.0,3.199732793847639,0.6831032114197833,0.18326595495146542,-15.0,2.9386193077768663,[-15.0 2.9386193077768663],6.223236494844855,False,True,0.7905513581379274,1,17.709159380834848,937.808,in_progress,0.0,0
80,3.0,3.2127514628222675,0.6841364107982468,0.43333349591763,-15.0,3.5,[-15.0 3.5],7.299999999999999,False,True,0.8640740431910152,1,17.709159380834848,937.867,in_progress,0.0,0
80,4.0,3.2391815274114397,0.6791459236810494,-0.7556237945768818,-15.0,2.8805942078483198,[-15.0 2.8805942078483198],6.050466336301412,False,True,1.0132758821944854,1,17.709159380834848,937.938,in_progress,0.0,0
80,5.0,3.2844942046650965,0.6639622871500753,-4.162477031617761,10.424463522536385,2.74099235706323,[10.424463522536385 2.74099235706323],5.6441081515819285,False,True,1.2690157049797817,2,17.709159380834848,938.013,in_progress,0.0,0
80,6.0,3.349741799782048,0.6502255892048316,-6.215719047671516,14.416143197655508,1.3,[14.416143197655508 1.3],3.9629213669207832,False,True,1.6373363104860053,2,17.709159380834848,938.076,in_progress,0.0,0
80,7.0,3.4165374382099243,0.6499989064042485,-4.705876266013238,26.941549882999418,1.3,[26.941549882999418 1.3],3.368483161882666,False,True,2.0147563277101046,2,17.709159380834848,938.139,in_progress,0.0,0
80,8.0,3.492101178813418,0.6613485640375915,-0.770050558277875,-2.9870793957838107,3.253349906441103,[-2.9870793957838107 3.253349906441103],7.036136456065513,False,True,2.441465546369986,3,17.709159380834848,938.205,in_progress,0.0,0
80,9.0,3.58010632379493,0.6757871015485122,2.4513735711642735,-15.0,2.732168719983624,[-15.0 2.732168719983624],5.619465164778165,False,True,2.9384271220802796,3,17.709159380834848,938.283,in_progress,0.0,0
80,10.0,3.6956996799857906,0.6711813259917913,0.38613584704831083,4.77846855068492,2.7874180590255224,[4.77846855068492 2.7874180590255224],5.7762842880145655,False,True,3.591150335355464,4,17.709159380834848,938.337,in_progress,0.0,0
80,11.0,3.808388698269025,0.660142034309728,-2.016981848103453,16.00020057564858,3.5,[16.00020057564858 3.5],7.299999999999999,False,True,4.2274588260822625,5,17.709159380834848,938.419,in_progress,0.0,0
80,12.0,3.962757777200779,0.6572213201843939,-1.366104922300153,-15.0,3.5,[-15.0 3.5],7.299999999999999,False,True,5.099147117591318,6,17.709159380834848,938.476,in_progress,0.0,0
80,13.0,4.086569963120516,0.6595857210938852,-0.28052463481303447,11.105028098924013,3.5,[11.105028098924013 3.5],7.299999999999999,False,True,5.798293798148286,7,17.709159380834848,938.545,in_progress,0.0,0
80,14.0,4.2405623089805236,0.6542261403463039,-1.0925612956885178,-12.49471636698307,3.264615328418259,[-12.49471636698307 3.264615328418259],7.0573065184972705,False,True,6.667845460106081,8,17.709159380834848,938.614,in_progress,0.0,0
80,15.0,4.436541487963736,0.645845038353028,-2.249247450171651,19.20458551775456,1.3,[19.20458551775456 1.3],3.9629213669207832,False,True,7.774482575573405,9,17.709159380834848,938.683,in_progress,0.0,0
80,16.0,4.592025905640714,0.6335048669638916,-4.907042753133653,1.506530583905338,1.3,[1.506530583905338 1.3],3.9629213669207832,False,True,8.652443045945288,10,17.709159380834848,938.755,in_progress,0.0,0
80,17.0,4.757700116700308,0.6186835169659598,-5.654082456244221,14.624506829905833,1.3,[14.624506829905833 1.3],3.9629213669207832,False,True,9.587934298163312,11,17.709159380834848,938.809,in_progress,0.0,0
80,18.0,4.8837616227081435,0.6031857003770089,-6.201938913310627,6.499352009276063,2.823936305620146,[6.499352009276063 2.823936305620146],5.88269399410313,False,True,10.299742210736946,12,17.709159380834848,938.877,in_progress,0.0,0
80,19.0,5.009668757882658,0.5927512234883359,-5.588595391393106,25.78514044528856,2.6461103341707553,[25.78514044528856 2.6461103341707553],4.580652662655682,False,True,11.010709886963769,13,17.709159380834848,938.932,in_progress,0.0,0
80,20.0,5.153025124319064,0.5887456631509146,-3.4934109857545637,5.18172544203194,1.6446157096118859,[5.18172544203194 1.6446157096118859],4.245173388275035,False,True,11.820205940273842,14,17.709159380834848,939.004,in_progress,0.0,0
80,21.0,5.295295222335423,0.5973630704207245,-0.011032326456823081,30.0,1.3,[30.0 1.3],3.368483161882666,False,True,12.623617817793031,15,17.709159380834848,939.073,in_progress,0.0,0
80,22.0,5.43529066215224,0.6107949911590718,2.615382358524896,-2.7149314513843272,1.3,[-2.7149314513843272 1.3],3.9629213669207832,False,True,13.414105540289853,16,17.709159380834848,939.141,in_progress,0.0,0
80,23.0,5.557468254225622,0.6243964027671784,4.2733901640799905,17.255373821881065,1.3,[17.255373821881065 1.3],3.9629213669207832,False,True,14.103708569238032,17,17.709159380834848,939.215,in_progress,0.0,0
80,24.0,5.675882800909317,0.638379429815806,5.45471101655959,15.520328309314237,2.7914007792665645,[15.520328309314237 2.7914007792665645],5.787798135014112,False,True,14.772950918583005,17,17.709159380834848,939.275,in_progress,0.0,0
80,25.0,5.776939534153015,0.6586182822425511,7.714567662539052,-6.201604913412279,1.3,[-6.201604913412279 1.3],3.9629213669207832,False,True,15.344182079855054,18,17.709159380834848,939.344,in_progress,0.0,0
