episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
320,1.0,3.1998435652906925,0.6831455606114517,0.1819489909709251,-4.340017626682741,2.6984151041222604,[-4.340017626682741 2.6984151041222604],0.0,False,True,0.7911776235160614,1,17.709159380834848,2875.307,prepare,0.0,0
320,2.0,3.1997327938477333,0.6831032114197835,0.18326595495146542,-30.0,1.2033150428073625,[-30.0 1.2033150428073625],4.77183568570805,False,True,0.7905513581379259,1,17.709159380834848,2875.373,in_progress,0.0,0
320,3.0,3.2064865194536476,0.6846804056731655,0.6737279909243682,-17.780189809905067,1.5793997970360274,[-17.780189809905067 1.5793997970360274],5.00784278706669,False,True,0.8287165567669196,1,17.709159380834848,2875.46,in_progress,0.0,0
320,4.0,3.2348849658442744,0.6805969181905371,-0.45805532225625895,-11.782641360753054,1.558856366490438,[-11.782641360753054 1.558856366490438],4.999010895393214,False,True,0.9890266534675819,1,17.709159380834848,2875.522,in_progress,0.0,0
320,5.0,3.2706783097466894,0.6743079414785794,-1.888084279945035,-4.087005585860016,4.0,[-4.087005585860016 4.0],6.529777243123128,False,True,1.1910897249251364,1,17.709159380834848,2875.584,in_progress,0.0,0
320,6.0,3.329992936322201,0.6645205305689639,-3.7253216135242853,20.711862100474598,1.9739449272482754,[20.711862100474598 1.9739449272482754],5.271864136037207,False,True,1.525942260281403,2,17.709159380834848,2875.656,in_progress,0.0,0
320,7.0,3.385430168435646,0.6651582686417157,-2.903426418090205,-12.016854766656646,1.0,[-12.016854766656646 1.0],4.670978041185635,False,True,1.839121647425405,2,17.709159380834848,2875.718,in_progress,0.0,0
320,8.0,3.4660885917628557,0.6667420574542876,-1.6048975784773025,30.0,4.0,[30.0 4.0],6.5573646378803785,False,True,2.294585515215139,3,17.709159380834848,2875.782,in_progress,0.0,0
320,9.0,3.5362425224458844,0.6640882824765937,-1.2512133983418905,-21.445604300713253,2.9442886031876103,[-21.445604300713253 2.9442886031876103],5.907448154356744,False,True,2.6907110945795014,3,17.709159380834848,2875.844,in_progress,0.0,0
320,10.0,3.628156548851715,0.6660540228302418,-0.5530876349653862,-30.0,3.971032007623071,[-30.0 3.971032007623071],6.562138383470141,False,True,3.2097351482288548,4,17.709159380834848,2875.922,in_progress,0.0,0
320,11.0,3.727941399615253,0.6503925265478837,-3.823730830907959,-1.3456158400664222,2.177074734546256,[-1.3456158400664222 2.177074734546256],5.455000930237582,False,True,3.7731688458469117,4,17.709159380834848,2875.993,in_progress,0.0,0
320,12.0,3.8426210966126346,0.6194544239559668,-8.830344887710009,-1.7788587810401886,1.0,[-1.7788587810401886 1.0],2.610517141456773,False,True,4.420685658270921,5,17.709159380834848,2876.048,in_progress,0.0,0
320,13.0,3.9427234850724733,0.6018632507394026,-9.7496640196242,22.134258298588847,1.0,[22.134258298588847 1.0],1.124647719468691,False,True,4.985908778747641,6,17.709159380834848,2876.118,in_progress,0.0,0
320,14.0,4.040016622556092,0.591511479521071,-8.404716949999836,29.296061799081954,1.0,[29.296061799081954 1.0],1.1383820765588413,False,True,5.535283062353651,7,17.709159380834848,2876.183,in_progress,0.0,0
320,15.0,4.1208035001450565,0.5882853429186328,-6.501727552574851,30.0,1.0,[30.0 1.0],4.774786507467703,False,True,5.99146029870814,7,17.709159380834848,2876.248,in_progress,0.0,0
320,16.0,4.199580975994279,0.5941329994653232,-3.185745853607799,-30.0,1.0,[-30.0 1.0],4.785907806012958,False,True,6.43631224051829,8,17.709159380834848,2876.314,in_progress,0.0,0
320,17.0,4.269057410323302,0.5999975679984411,-0.9555190452406505,30.0,1.7220504285567475,[30.0 1.7220504285567475],5.246997527038039,False,True,6.828640367602882,8,17.709159380834848,2876.384,in_progress,0.0,0
320,18.0,4.352826394877302,0.6073151649349037,1.1378090296094816,30.0,2.7629370054825335,[30.0 2.7629370054825335],5.909377666269414,False,True,7.3016815137132305,9,17.709159380834848,2876.455,in_progress,0.0,0
320,19.0,4.448228377725167,0.6323277091905948,6.12600028971091,-29.973435246139818,3.7487048279673365,[-29.973435246139818 3.7487048279673365],6.538951740055997,False,True,7.840448903056467,9,17.709159380834848,2876.522,in_progress,0.0,0
320,20.0,4.560094727010321,0.6601131361278519,8.840884194277892,-17.783442058194602,1.6313605247795895,[-17.783442058194602 1.6313605247795895],1.8118047362680991,False,True,8.472189450723961,10,17.709159380834848,2876.588,in_progress,0.0,0
320,21.0,4.664739866814472,0.6623688047795294,5.983293449378895,-1.0572006730200698,3.141999750373112,[-1.0572006730200698 3.141999750373112],6.190327438686828,False,True,9.063103788145318,11,17.709159380834848,2876.653,in_progress,0.0,0
320,22.0,4.778328819752462,0.6581691464067398,2.633254053191475,-30.0,3.881827216989503,[-30.0 3.881827216989503],6.668754663718768,False,True,9.704506124013113,11,17.709159380834848,2876.708,in_progress,0.0,0
320,23.0,4.896561011521149,0.6465376121315269,-1.2868200662179954,30.0,4.0,[30.0 4.0],6.759302823136382,False,True,10.372112925455287,12,17.709159380834848,2876.778,in_progress,0.0,0
320,24.0,5.053149081772528,0.6240017906297399,-6.028378802312836,8.260723657111548,1.0,[8.260723657111548 1.0],4.9064074134827225,False,True,11.256296539308892,13,17.709159380834848,2876.852,in_progress,0.0,0
320,25.0,5.18459708936612,0.6181450052605176,-6.232741570257519,21.772642280011183,1.0,[21.772642280011183 1.0],4.924964089362059,False,True,11.998563574482372,14,17.709159380834848,2876.916,in_progress,0.0,0
