episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
200,1.0,3.199918753952222,0.6832881724348998,0.22892151615732825,-0.5003321843142743,4.0,[-0.5003321843142743 4.0],0.0,False,True,0.7916047721565644,1,17.709159380834848,481.088,prepare,0.0,0
200,2.0,3.1997327938476863,0.6831032114197834,0.18326595495146542,23.489501354570443,1.3992899191368944,[23.489501354570443 1.3992899191368944],2.0,False,True,0.7905513581379267,1,17.709159380834848,481.188,in_progress,0.0,0
200,3.0,3.2118724637482012,0.6811661228331716,-0.36334750489123036,-30.0,1.1715767530571761,[-30.0 1.1715767530571761],2.0,False,True,0.8590848365058806,1,17.709159380834848,481.253,in_progress,0.0,0
200,4.0,3.235223163075723,0.6794919151918822,-0.732203093784394,5.252635656978413,1.0,[5.252635656978413 1.0],2.0,False,True,0.9909268266640314,1,17.709159380834848,481.317,in_progress,0.0,0
200,5.0,3.2714549525332135,0.6771282706527458,-1.2310536269196326,30.0,2.81011901386265,[30.0 2.81011901386265],2.0,False,True,1.1954996505546864,1,17.709159380834848,481.382,in_progress,0.0,0
200,6.0,3.3223014135875495,0.6836735663693241,0.5614730152450482,20.94583783917539,3.2396139403435082,[20.94583783917539 3.2396139403435082],2.0,False,True,1.4826754753075873,2,17.709159380834848,481.458,in_progress,0.0,0
200,7.0,3.388356350092301,0.7061293309301035,5.5879935380446,-18.45116346311344,2.3251484578783974,[-18.45116346311344 2.3251484578783974],2.0,False,True,1.8557038509617607,2,17.709159380834848,481.525,in_progress,0.0,0
200,8.0,3.467471383314117,0.7301324615557896,9.193214697865526,28.86399226346053,1.2611587706507927,[28.86399226346053 1.2611587706507927],2.0,False,True,2.302484606790382,3,17.709159380834848,481.586,in_progress,0.0,0
200,9.0,3.5429187426901865,0.7472049043270467,10.22938859190911,-30.0,1.0,[-30.0 1.0],2.0,False,True,2.7285960195340406,3,17.709159380834848,481.656,in_progress,0.0,0
200,10.0,3.625307554607626,0.7749008850822583,13.076431146505008,-30.0,4.0,[-30.0 4.0],1.5999999999999999,False,True,3.19389061985531,4,17.709159380834848,481.72,in_progress,0.0,0
200,11.0,3.7145551471301084,0.7909259224702614,11.997855941424094,-30.0,1.581348401967462,[-30.0 1.581348401967462],1.5999999999999999,False,True,3.697875994825722,4,17.709159380834848,481.789,in_progress,0.0,0
200,12.0,3.8159250525357984,0.782182186935195,5.821092049769612,-21.539335890479627,2.3303750588423147,[-21.539335890479627 2.3303750588423147],1.5999999999999999,False,True,4.270258206798611,5,17.709159380834848,481.851,in_progress,0.0,0
200,13.0,3.919480690294431,0.7598195635178108,-1.2347243125708711,17.94676681315687,2.329679966487169,[17.94676681315687 2.329679966487169],2.0,False,True,4.854971746062282,6,17.709159380834848,481.916,in_progress,0.0,0
200,14.0,4.033695305882792,0.7316719075691799,-6.705150529828094,-30.0,2.6204859251009,[-30.0 2.6204859251009],2.0,False,True,5.499862877125677,7,17.709159380834848,481.986,in_progress,0.0,0
200,15.0,4.1555633463785036,0.702522369618061,-9.960670353340435,30.0,4.0,[30.0 4.0],2.0,False,True,6.187970205345954,7,17.709159380834848,482.06,in_progress,0.0,0
200,16.0,4.302458795944964,0.6623954669898853,-12.463960149394289,30.0,4.0,[30.0 4.0],2.0,False,True,7.017377848871721,8,17.709159380834848,482.115,in_progress,0.0,0
200,17.0,4.431885400338059,0.646693788676616,-9.791525310088511,-6.023672399287193,1.0,[-6.023672399287193 1.0],2.0,False,True,7.748192307335673,9,17.709159380834848,482.183,in_progress,0.0,0
200,18.0,4.574768257686634,0.637794104987487,-5.6322299068075035,30.0,1.003450208767898,[30.0 1.003450208767898],2.0,False,True,8.555001547532985,10,17.709159380834848,482.241,in_progress,0.0,0
200,19.0,4.714740750045278,0.6229152619033015,-5.259023679803216,-14.35669759233676,3.0504924800795425,[-14.35669759233676 3.0504924800795425],2.0,False,True,9.34536075341843,11,17.709159380834848,482.312,in_progress,0.0,0
200,20.0,4.834260435008479,0.6106904666264766,-5.7150033145855215,-2.321044825143673,3.819493530770313,[-2.321044825143673 3.819493530770313],3.1,False,True,10.020237358499692,12,17.709159380834848,482.383,in_progress,0.0,0
200,21.0,4.984815980371584,0.5809776160094561,-8.696443266520431,-9.268513372088378,1.0,[-9.268513372088378 1.0],1.5999999999999999,False,True,10.870326687661954,13,17.709159380834848,482.445,in_progress,0.0,0
200,22.0,5.114911323680594,0.5416732424790189,-13.572755790192575,-6.4932502659011675,1.0,[-6.4932502659011675 1.0],1.5999999999999999,False,True,11.604891466862314,14,17.709159380834848,482.52,in_progress,0.0,0
200,23.0,5.249983305954747,0.4886286725353417,-17.88169216015943,13.991673079280787,2.857241065864189,[13.991673079280787 2.857241065864189],1.5999999999999999,False,True,12.367565290943556,15,17.709159380834848,482.575,in_progress,0.0,0
200,24.0,5.373062948114408,0.44013371823362024,-19.550850943046328,30.0,3.9303399319266994,[30.0 3.9303399319266994],1.3,False,True,13.062285945884641,15,17.709159380834848,482.652,in_progress,0.0,0
200,25.0,5.53121038043309,0.402108380531025,-16.02759169515619,30.0,3.166204233296264,[30.0 3.166204233296264],1.3,False,True,13.953597120961858,17,17.709159380834848,482.721,in_progress,0.0,0
200,26.0,5.676930513627991,0.3927022245862937,-9.463169309361136,-13.871908403776548,1.4594015841473653,[-13.871908403776548 1.4594015841473653],1.3,False,True,14.779316809715572,17,17.709159380834848,482.789,in_progress,0.0,0
